"Duration","[0.001, 0.0050000000000000001, 5]","","[0.001, 0.0050000000000000001, 15]","","[0.001, 0.0050000000000000001, 30]","","[0.001, 0.0050000000000000001, 60]","","[0.001, 0.01, 5]","","[0.001, 0.01, 15]","","[0.001, 0.01, 30]","","[0.001, 0.01, 60]","","[0.001, 0.014999999999999999, 5]","","[0.001, 0.014999999999999999, 15]","","[0.001, 0.014999999999999999, 30]","","[0.001, 0.014999999999999999, 60]","","[0.001, 0.02, 5]","","[0.001, 0.02, 15]","","[0.001, 0.02, 30]","","[0.001, 0.02, 60]","","[0.002, 0.0050000000000000001, 5]","","[0.002, 0.0050000000000000001, 15]","","[0.002, 0.0050000000000000001, 30]","","[0.002, 0.0050000000000000001, 60]","","[0.002, 0.01, 5]","","[0.002, 0.01, 15]","","[0.002, 0.01, 30]","","[0.002, 0.01, 60]","","[0.002, 0.014999999999999999, 5]","","[0.002, 0.014999999999999999, 15]","","[0.002, 0.014999999999999999, 30]","","[0.002, 0.014999999999999999, 60]","","[0.002, 0.02, 5]","","[0.002, 0.02, 15]","","[0.002, 0.02, 30]","","[0.002, 0.02, 60]","","[0.0030000000000000001, 0.0050000000000000001, 5]","","[0.0030000000000000001, 0.0050000000000000001, 15]","","[0.0030000000000000001, 0.0050000000000000001, 30]","","[0.0030000000000000001, 0.0050000000000000001, 60]","","[0.0030000000000000001, 0.01, 5]","","[0.0030000000000000001, 0.01, 15]","","[0.0030000000000000001, 0.01, 30]","","[0.0030000000000000001, 0.01, 60]","","[0.0030000000000000001, 0.014999999999999999, 5]","","[0.0030000000000000001, 0.014999999999999999, 15]","","[0.0030000000000000001, 0.014999999999999999, 30]","","[0.0030000000000000001, 0.014999999999999999, 60]","","[0.0030000000000000001, 0.02, 5]","","[0.0030000000000000001, 0.02, 15]","","[0.0030000000000000001, 0.02, 30]","","[0.0030000000000000001, 0.02, 60]","","[0.0040000000000000001, 0.0050000000000000001, 5]","","[0.0040000000000000001, 0.0050000000000000001, 15]","","[0.0040000000000000001, 0.0050000000000000001, 30]","","[0.0040000000000000001, 0.0050000000000000001, 60]","","[0.0040000000000000001, 0.01, 5]","","[0.0040000000000000001, 0.01, 15]","","[0.0040000000000000001, 0.01, 30]","","[0.0040000000000000001, 0.01, 60]","","[0.0040000000000000001, 0.014999999999999999, 5]","","[0.0040000000000000001, 0.014999999999999999, 15]","","[0.0040000000000000001, 0.014999999999999999, 30]","","[0.0040000000000000001, 0.014999999999999999, 60]","","[0.0040000000000000001, 0.02, 5]","","[0.0040000000000000001, 0.02, 15]","","[0.0040000000000000001, 0.02, 30]","","[0.0040000000000000001, 0.02, 60]",""
90,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,130.825,1.52027957955,-,0,-,0,-,0,-,0,129.9,0,128.075,0.954594154602,128.0,0.848528137424,128.985714286,1.24623241737,127.473333333,1.02710874836,127.439473684,0.932526280143,127.258333333,0.916073783312,126.8025,0.913851738522,126.0425,0.345754324097,126.225,0.531011943567,125.9175,0.491580426573,125.6625,0.342926645524
91,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,131.566666667,0.75221893976,-,0,-,0,-,0,-,0,-,0,129.05,0.777817459305,129.2,1.40416048466,129.133333333,0.464578662159,129.028125,1.33865215173,128.62631579,1.10508526834,128.286666667,1.35349635424,127.575,0.483272833479,127.1375,0.319899244006,127.2825,0.542478473985,127.015,0.557508555516,126.69,0.291367013991
92,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,131.65,0,130.2,0,130.025,0.176776695297,129.9,1.28970280814,129.5975,1.11526194705,129.6,0.913175168787,129.07631579,0.643637324779,129.16,1.07905904428,128.3275,0.407326004184,128.2025,0.639793346571,127.765,0.345306881057,127.5725,0.332642925356
93,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,135.35,0,135.0,1.55563491861,-,0,-,0,-,0,-,0,131.983333333,1.92375500866,130.95,1.1313708499,132.45,0,130.875,0.661437827766,130.465384615,1.13860013016,130.652941177,1.37312037303,130.292105263,0.65960071211,130.1175,1.0866746717,129.2,0.518347576947,129.1975,0.581394648103,129.15,0.57101018518,128.8,0.337950479088
94,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,136.3,0,135.1,0,-,0,-,0,-,0,-,0,131.25,0,132.8,0,-,0,131.725,2.01525432638,131.96875,1.24764778684,131.39375,0.894962755277,131.741666667,1.19413394657,130.695,0.55816899912,130.3275,0.554995258396,130.0875,0.413545326225,130.0775,0.566493136485,129.8575,0.456322542899
95,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,135.8,3.81837661841,-,0,-,0,-,0,-,0,-,0,131.55,0,133.25,1.55563491861,132.957142857,0.565264371356,133.119230769,1.38376576497,132.38125,0.933072880326,132.372222222,1.10016338656,132.231578947,1.05148182823,131.2925,0.393458016218,131.02,0.473341981636,130.9925,0.453720004083,130.815,0.435618133111
96,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,138.95,0,-,0,-,0,-,0,-,0,-,0,-,0,134.666666667,0.873689494806,135.25,0,134.142857143,1.86060961297,133.678125,0.82824488126,133.541666667,1.0144905995,133.394736842,1.1415017809,132.42,0.627945689908,132.22,0.482155249075,131.9675,0.374613836258,131.885,0.44517885229
97,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,139.15,1.62634559673,-,0,-,0,-,0,-,0,137.75,0,134.25,0,135.425,0.619811799393,135.708333333,1.62154761468,134.383333333,1.61495982554,134.485294118,1.0217577847,134.535,1.18711281777,133.7925,0.687343283574,133.2375,0.463929157478,133.025,0.401149663631,132.91,0.505391979192,132.6775,0.437539471904
98,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,141.7,0,140.85,0,-,0,-,0,-,0,-,0,135.25,0,137.65,0,137.725,1.87383297014,138.5,3.11126983722,135.444117647,1.701826441,136.078125,0.928074844324,135.610526316,1.01222787116,135.0875,1.08626290798,134.2475,0.528522020654,134.16,0.410263073495,134.085,0.589178732599,133.66,0.358579067109
99,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,141.05,3.03005775523,-,0,-,0,-,0,-,0,137.9,1.97989898732,135.6,0,138.341666667,1.60013020304,137.45,1.48492424049,136.789473684,0.755273855295,136.57631579,0.812979503133,136.468421053,0.884466337265,136.1325,0.976604617513,135.0025,0.462110433372,135.26,0.580063517393,134.97,0.270185121722,134.6575,0.292122450893
100,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,140.15,1.34350288425,-,0,-,0,-,0,-,0,138.2,0,137.7,0.777817459305,137.725,0.318198051534,137.1,0.777817459305,137.86875,1.6410235627,137.511111111,1.08540525849,137.65882353,1.69459022463,136.713157895,0.490419917934,136.16,0.45785541271,136.4625,0.648860336931,135.8925,0.385006835209,135.79,0.426306042774
101,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,140.166666667,0.851958527942,-,0,-,0,-,0,-,0,139.575,0.247487373415,139.7,1.83711730709,138.65,1.06066017178,139.5,0.353553390593,138.84,1.01263447079,138.65625,1.11323477608,138.2125,0.782197758456,138.160526316,1.29792344272,137.2925,0.697226648946,137.3125,0.415449977988,137.1675,0.427746543251,136.81,0.270768885719
102,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,144.3,2.7290108098,-,0,-,0,-,0,-,0,-,0,140.9625,1.20925252394,139.45,0,140.56,1.26015872016,139.630555556,0.721750097066,140.094117647,1.4312235099,140.183333333,1.6251696744,139.39,1.46947896244,138.2,0.467073757277,138.1575,0.428668378759,137.8675,0.405642764796,137.89,0.377526576269
103,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,143.45,0,-,0,-,0,-,0,-,0,-,0,142.05,1.97989898732,140.75,0,140.975,0.444409720866,141.4875,1.38526471598,140.935294118,1.40776470711,140.75,1.42060726452,140.311764706,0.954844459154,140.091666667,0.681962997099,139.5075,0.571303910274,139.2525,0.919593016388,139.14,0.417574449713,138.8225,0.415006341106
104,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,142.5,0,-,0,141.95,0,141.45,0,141.096428572,0.907334279362,141.434375,1.0285456966,140.992105263,0.824833848234,141.373684211,0.882132583423,140.4075,0.57748889258,140.3175,0.420612022753,140.195,0.638233582055,139.79,0.449151246358
105,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,148.0,0,145.35,0,-,0,-,0,-,0,-,0,143.6,1.48492424049,141.95,0,142.4,0,145.15,0,142.4,1.02731913999,142.6875,1.14214710086,142.253125,0.909847743673,141.83,0.760782146008,141.285,0.480706716584,141.44,0.666017227531,141.1075,0.44846961993,140.7225,0.386439550662
106,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,148.65,0,147.05,0,-,0,-,0,-,0,-,0,143.175,0.247487373415,146.25,0,143.6,0,144.233333333,0.513160143945,143.209375,0.88208441584,143.853571429,1.26406917497,142.903571429,0.802032103164,143.415,0.776140925891,142.2575,0.463191162083,142.1325,0.409195295029,141.9975,0.502487234716,141.74,0.38443396531
107,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,148.65,0,-,0,-,0,-,0,-,0,145.35,0,-,0,-,0,145.23,0.775080640966,145.223333333,1.83924156211,144.523333333,1.07219179166,144.526470588,0.893923522851,144.2525,0.817968439747,143.195,0.480651969506,143.265,0.719850130601,143.28,0.599210006241,142.6725,0.3898295849
108,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,146.6,0,-,0,145.85,0,146.5,0,145.775,1.13578166916,145.526470588,0.881248696286,145.557142857,1.49033516402,145.78,1.67043958917,144.3425,0.363200321702,144.25,0.53655823248,144.1675,0.553998622457,143.805,0.422990605843
109,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,150.85,0,-,0,-,0,-,0,-,0,148.066666667,1.6250641013,146.75,0.424264068712,147.45,0.707106781187,146.95,0,146.763636364,0.626135332453,146.563333333,0.946698523944,146.797222222,1.28205627827,145.8975,1.19928432606,145.3225,0.574794013447,145.4175,0.542720971247,145.2525,0.439340115221,145.0525,0.440237675042
110,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,154.55,0,-,0,-,0,-,0,-,0,149.2,0,147.85,0,148.7,0,148.966666667,0.529937103186,147.627777778,0.627052186381,147.682352941,1.30873760458,147.558333333,0.869457234344,147.136111111,0.958676409179,146.1375,0.439459895781,146.3175,0.584284312552,146.27,0.389804269373,145.9125,0.414181183338
111,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,149.433333333,0.971253485622,150.35,0,-,0,149.05,0.901387818866,149.2,0.885296560481,148.415625,0.813371327665,148.847222222,1.44959144571,148.189473684,0.902554853268,147.345,0.545049490752,147.4375,0.986871052207,147.22,0.49799598392,146.8925,0.389086311626
112,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,153.65,0,-,0,-,0,-,0,-,0,-,0,150.1,0.141421356237,149.55,0,150.7,1.55964739605,149.983333333,1.11769513922,149.159090909,1.1377210075,150.196875,1.74790052635,149.155263158,1.24887668825,148.5025,0.663617478594,148.2425,0.483483793883,148.3275,0.360728429709,148.0175,0.482393975261
113,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,150.1,0,151.4,0,150.15,0,152.0125,2.23322449984,150.660526316,0.854657005173,150.766666667,1.22125778943,150.561111111,1.25353096064,150.723684211,1.35824318935,149.6525,0.896700824368,149.4175,0.573831765186,148.9675,0.43747932282,148.8025,0.323823782489
114,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,152.8,0,-,0,152.95,2.54558441227,153.65,3.81837661841,151.667857143,1.0571382165,151.35,0.483907704699,151.859090909,1.94419883009,151.110526316,0.733064145171,150.575,0.60120493047,150.7225,0.901092173567,150.0675,0.500072363185,150.0575,0.507904622211
115,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,154.05,1.34350288425,154.3,0,152.8625,0.620987117419,152.770833333,1.27198097708,152.9,0.970738550452,153.746875,1.89389094635,152.2225,1.18693268997,151.5875,0.574885572138,151.3125,0.536527578141,151.2025,0.574565052888,150.9025,0.331850870121
116,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,158.15,0,-,0,-,0,-,0,-,0,-,0,154.1,0,154.25,1.06066017178,156.6,0,154.517857143,1.35158128798,154.028571429,1.24664384614,153.525,1.29803846097,153.2625,0.887912246731,152.3925,0.526976230364,152.3325,0.569458422308,152.365,0.483163914651,152.0075,0.375666075125
117,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,156.5,1.1313708499,156.475,3.07591449816,157.6,0,155.216666667,1.87905117901,154.47,1.23430142186,155.292857143,1.35033573359,154.92,1.46650318068,154.125,1.09936478986,153.6625,0.682849101,153.29,0.545700901304,153.11,0.507211157108,152.8725,0.436033255613
118,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,159.75,0,-,0,-,0,-,0,-,0,-,0,155.6,0,-,0,156.866666667,1.68621864933,156.245454546,1.28830402962,156.040625,1.29231301033,155.767647059,1.56094334223,155.234210526,1.28884666698,154.475,0.585234995536,154.2625,0.494143331007,154.3075,0.499809174112,154.1525,0.420674583572
119,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,157.2,0,-,0,158.0,0,157.2125,0.193110503771,156.678125,1.05181886115,157.153846154,1.68194598834,156.39,1.01703350134,156.205555556,1.09824577889,155.495,0.480104155366,155.455,0.643775868157,155.0825,0.467151220867,154.935,0.392729986257
120,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,160.3,0,158.15,2.12132034356,157.873333333,1.05167666586,158.58,1.33627948317,157.835294118,1.56622203745,157.202777778,0.677250544964,156.5525,0.405707633907,156.3375,0.53431584391,156.3175,0.633967249694,156.0225,0.448821556383
121,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,159.325,0.247487373415,-,0,159.65,0.636396103068,-,0,159.566666667,1.51959424409,159.055882353,1.75266603644,158.86,1.1969007597,158.289473684,0.71619731673,157.4575,0.776170593023,157.6375,0.91735819211,157.44,0.703487552727,156.825,0.297577942024
122,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,159.55,0,160.0,1.27279220614,160.48,1.26816796995,160.022727273,0.913609226191,159.920588235,1.2068889271,160.166666667,1.24487183371,159.505882353,1.04356395841,158.6875,0.63492125496,158.4225,0.971092033147,158.2325,0.516128044089,158.0675,0.429894417882
123,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,161.7,0,164.1,0,161.5,0,160.85,0.909670269933,160.791666667,1.38708873239,161.046153846,2.28285836348,161.135714286,1.90943291737,160.5,1.42243921956,159.245,0.438868161477,159.12,0.520222624409,159.2125,0.442146379667,159.045,0.43616148627
124,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,163.625,2.0859650045,-,0,162.716666667,1.25532200384,162.08,1.07656862299,162.05882353,1.51896709293,162.306666667,1.33079818512,161.097222222,0.814658395067,160.67,0.995569131069,160.415789474,0.720349574007,160.4125,0.54961110653,160.025,0.538882860038
125,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,164.275,0.53033008589,-,0,-,0,-,0,-,0,-,0,161.55,0,161.7,0,161.4,0,163.025,1.14326088648,162.95625,0.987399783945,163.013888889,0.943679524919,162.942105263,1.6265388575,161.665,0.745354031034,161.445,0.637201942707,161.225,0.462402194495,161.055,0.42639862743
126,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,169.0,0,-,0,-,0,-,0,-,0,164.05,0,163.675,0.247487373415,165.4,1.1313708499,165.5,0,163.905,0.833816526581,164.057142857,0.652173037107,163.33,1.04826387082,162.984210526,0.659135088072,162.53,0.636065206853,162.3825,0.515107295926,162.4,0.568469783486,162.0025,0.30714089001
